Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI02,OUT045,2080.9911899999997
FDQ04,OUT045,1242.3827999999999
FDY14,OUT017,4020.866070000001
NCT54,OUT046,1686.6378499999998
DRD25,OUT017,1695.16009
DRE01,OUT045,3411.7589400000006
FDJ12,OUT010,299.57671
NCZ05,OUT049,1795.5960200000002
DRB25,OUT019,240.75328000000005
NCC31,OUT045,2515.9916200000002
FDM16,OUT045,1177.5338800000002
DRG11,OUT049,1979.4234000000001
FDV24,OUT027,2991.9720399999997
FDV43,OUT046,1502.74389
FDG05,OUT018,1976.89336
FDV23,OUT010,372.41523
FDI58,OUT018,1496.4520799999998
FDQ11,OUT017,2678.8130100000003
FDC05,OUT027,4519.01763
FDF40,OUT013,3279.53106
FDU02,OUT018,2695.92407
FDT32,OUT013,2682.9076800000003
NCF06,OUT017,3979.3867299999993
FDT46,OUT013,2252.0352099999996
FDR58,OUT010,415.02643
FDY04,OUT046,2370.5809
FDT58,OUT045,2455.93646
FDE46,OUT049,2429.7372299999997
DRH11,OUT017,1851.1237399999998
DRI51,OUT046,2518.8545600000007
FDC35,OUT017,2728.4483999999998
FDP45,OUT035,2953.12261
FDC45,OUT017,2926.98996
FDU01,OUT045,2656.3755499999997
FDJ53,OUT010,353.14032
FDJ46,OUT017,2921.23079
FDX07,OUT013,2800.6211200000002
NCI30,OUT049,3362.45645
FDE47,OUT027,3443.1847000000002
FDV48,OUT045,1558.93741
FDN16,OUT019,270.18164
FDM52,OUT013,2053.72668
FDA32,OUT027,6167.638299999999
FDH05,OUT017,3201.53259
FDW25,OUT010,253.63650999999996
FDQ09,OUT046,2356.4326499999997
NCM17,OUT010,314.39076000000006
DRM59,OUT046,2025.8296599999999
FDV47,OUT027,2565.6603000000005
DRE15,OUT035,1935.3141499999997
FDS25,OUT010,229.80086999999997
NCZ05,OUT018,1482.4702800000002
NCV05,OUT019,358.8662
DRM37,OUT046,1733.5767499999997
FDV58,OUT027,4980.650059999999
FDN22,OUT027,4747.78651
NCO06,OUT049,2084.9194099999995
FDT56,OUT019,303.67138
FDM02,OUT013,1331.06736
FDA09,OUT046,2759.4746799999994
NCC06,OUT035,2561.23273
NCL54,OUT049,3711.8017100000006
NCB55,OUT017,1236.25744
FDB12,OUT017,1772.6592099999998
NCA54,OUT049,3270.60934
NCS38,OUT049,2663.9323799999997
FDC02,OUT049,2459.96455
FDK44,OUT019,300.10935000000006
FDE16,OUT035,2908.48072
NCS05,OUT035,2216.4482000000003
FDZ59,OUT045,2773.6895099999997
FDI20,OUT017,4043.4033999999992
FDQ14,OUT046,2420.98196
FDF53,OUT017,2721.25776
FDW25,OUT017,1718.99573
NCQ43,OUT010,298.87762000000004
FDX52,OUT013,2519.6202300000004
FDE28,OUT045,3190.91308
FDN15,OUT017,2007.2871300000002
FDO28,OUT017,1752.08599
FDQ33,OUT045,2835.9751
FDM22,OUT010,215.75249
FDJ03,OUT017,1387.12772
FDI16,OUT045,1155.4959000000001
FDI09,OUT027,5005.684139999999
FDX55,OUT013,3202.2649699999997
FDS23,OUT027,4025.22706
DRC12,OUT045,2504.83947
FDH41,OUT049,2994.5353700000005
FDN01,OUT013,2296.0778800000003
FDV55,OUT045,2379.6690699999995
NCJ19,OUT013,1620.35746
NCY29,OUT010,291.52053000000006
FDP03,OUT018,2367.35177
FDZ52,OUT045,1639.1996000000004
FDH31,OUT010,343.05345
FDQ19,OUT018,2324.8071499999996
FDS15,OUT035,2907.5818899999995
FDN32,OUT017,3036.74709
FDH32,OUT049,1499.74779
FDF33,OUT017,1912.1443100000001
FDJ22,OUT046,2541.6915
FDG56,OUT010,222.87655
FDC05,OUT046,2641.5615000000007
FDK09,OUT013,3141.7770400000004
NCV29,OUT045,2456.66884
NCC43,OUT019,440.75960000000003
NCA42,OUT049,2981.05292
FDC10,OUT046,1982.48608
FDC16,OUT013,1878.78773
NCL17,OUT013,1527.7446800000002
FDA51,OUT035,2421.6477600000007
FDW01,OUT017,3064.94372
NCF30,OUT045,2001.96073
FDN49,OUT013,1217.0491100000004
FDY20,OUT045,1550.3818800000001
FDC15,OUT045,2140.74674
FDY24,OUT046,1925.1274100000003
NCG43,OUT017,1903.88839
FDA48,OUT013,2326.40507
NCF55,OUT017,1131.3939399999997
FDL38,OUT049,2251.76889
NCQ29,OUT018,2290.7847700000007
FDC34,OUT017,2705.1121099999996
FDP36,OUT027,3597.9499100000003
FDN50,OUT010,203.76808999999997
FDO23,OUT049,2039.61172
FDT56,OUT013,1931.6522499999999
FDT13,OUT027,4246.67214
FDZ03,OUT013,2205.7954
FDQ03,OUT010,436.59835000000004
FDU44,OUT045,2281.9296299999996
FDD03,OUT049,3185.25378
NCH30,OUT013,2109.9534900000003
FDS60,OUT010,347.44773
FDG08,OUT046,2609.1037499999998
FDX38,OUT017,1265.11987
FDD22,OUT017,1623.2203999999997
FDW51,OUT013,2544.48786
FDL09,OUT017,2656.2091
FDZ60,OUT045,1535.2682199999997
NCH07,OUT046,2610.13574
NCQ41,OUT049,2658.2065000000002
FDW04,OUT049,2368.8498200000004
FDI08,OUT027,6472.208509999999
FDR19,OUT019,319.38426
FDV13,OUT046,2149.8682
FDB52,OUT017,3993.102210000001
FDZ48,OUT027,2489.9255500000004
NCO14,OUT049,1897.82961
FDZ50,OUT013,2205.7954
FDN27,OUT019,299.24381
FDQ60,OUT013,2076.0975599999997
FDR49,OUT017,1286.6917900000003
DRJ35,OUT027,2309.9598099999994
DRI49,OUT017,1492.2242500000002
FDB47,OUT017,3607.1379500000003
FDP37,OUT010,351.00976
FDR26,OUT049,2547.28422
FDY31,OUT019,304.83653
FDC11,OUT045,2626.84732
DRP47,OUT035,2631.6410800000003
NCY54,OUT018,2162.31866
FDR27,OUT046,2064.6790899999996
FDQ21,OUT019,352.37465
NCQ29,OUT035,3101.66259
FDJ02,OUT046,2433.5655800000004
FDE21,OUT018,1464.2606500000002
FDM39,OUT046,2379.7689400000004
FDZ01,OUT017,1927.491
NCB19,OUT018,1785.1096700000003
FDU03,OUT046,2164.5490900000004
FDP27,OUT049,2638.09934
DRF01,OUT045,2570.4207699999997
FDM03,OUT049,1857.4155499999997
FDV01,OUT046,2634.7037600000003
FDS16,OUT046,2171.6731499999996
FDO45,OUT035,1703.1496900000002
NCX06,OUT035,3023.1314799999996
FDP13,OUT046,2072.6021100000007
NCR38,OUT018,2917.90179
FDA01,OUT013,1331.06736
FDT26,OUT017,1881.5840900000003
FDD44,OUT027,5456.6970599999995
FDB26,OUT013,1331.06736
FDP45,OUT019,318.68517
NCP55,OUT046,1925.36044
FDT23,OUT017,1870.3986499999999
FDO51,OUT045,1868.0683500000002
FDA44,OUT046,1376.2086
NCJ31,OUT018,2281.82976
FDX37,OUT045,1778.5182499999999
NCD18,OUT049,3675.51561
FDN40,OUT027,4064.97532
FDL33,OUT017,2853.58551
DRF48,OUT035,2300.47216
FDW08,OUT035,1895.73234
FDX39,OUT018,2236.32233
FDB38,OUT049,2440.65635
FDY46,OUT018,2479.20617
NCB06,OUT049,2541.1921500000003
FDA34,OUT035,3718.06023
FDA35,OUT045,2134.32177
FDQ07,OUT035,2791.5662400000006
FDU32,OUT045,1767.2329399999999
FDU26,OUT013,2107.9228
FDU13,OUT010,319.05136
FDO09,OUT035,2964.20818
FDW03,OUT019,388.52759000000003
FDB38,OUT013,1623.9527799999998
FDL26,OUT010,300.90831
NCN43,OUT045,1997.4000000000003
FDH08,OUT045,2577.3450900000003
NCC31,OUT019,333.66567
FDH14,OUT035,2527.3102200000003
FDL40,OUT017,1555.94131
FDD20,OUT035,2069.2731099999996
NCV53,OUT035,3049.3307099999993
FDD16,OUT045,1712.03812
FDP24,OUT035,2265.75069
FDQ25,OUT045,2574.81505
FDM38,OUT035,2626.2813899999996
NCT18,OUT010,420.48599
FDM34,OUT049,2521.98382
DRH37,OUT010,308.9312
NCE07,OUT013,2271.97592
FDG12,OUT013,2023.7989699999998
FDB59,OUT010,491.72659000000004
FDS10,OUT018,2553.6758999999997
FDN21,OUT010,475.41449
FDM02,OUT045,1577.1803299999997
FDO44,OUT049,1820.4969399999998
NCN17,OUT017,2003.42549
FDH16,OUT018,2074.9989899999996
FDL44,OUT046,2069.3729799999996
FDY47,OUT017,2194.94286
DRI39,OUT046,1201.4361000000001
NCX54,OUT018,1806.9811999999997
FDE59,OUT046,1413.4268200000001
FDO46,OUT045,2732.70952
DRE13,OUT046,1585.56941
FDW14,OUT013,1878.78773
FDF35,OUT046,2200.76861
FDO50,OUT019,376.27687
DRF49,OUT017,1750.8209700000002
FDT60,OUT049,1878.5547
FDP38,OUT045,1280.20024
FDA31,OUT027,4757.174290000001
FDY52,OUT010,345.58349
FDD03,OUT027,4376.6363
FDN52,OUT018,1486.5316599999999
FDU20,OUT010,229.90073999999996
FDD22,OUT035,2124.50122
NCB55,OUT019,300.07606
FDN27,OUT045,1999.1310799999999
FDD16,OUT013,1903.0228499999998
FDW48,OUT046,1709.8742699999998
DRN35,OUT045,1514.3288099999997
FDX25,OUT049,2459.9645499999997
DRD49,OUT049,2686.20339
FDE21,OUT019,327.67347
FDN44,OUT035,2495.8511700000004
DRC01,OUT049,1360.0296600000001
NCK30,OUT046,2885.4440399999994
FDU39,OUT013,1442.9217600000002
FDB49,OUT013,1852.9214
FDS12,OUT045,1956.1536900000003
FDR57,OUT018,1692.4636000000003
FDX22,OUT027,4747.78651
FDC60,OUT013,1876.2244000000003
NCE42,OUT049,3458.2317799999996
NCK42,OUT049,3391.3521700000006
DRE01,OUT017,3699.4844099999996
FDE57,OUT018,2067.0426799999996
DRK59,OUT019,455.87326
FDB10,OUT027,5634.199340000001
FDQ25,OUT046,2099.00108
FDY26,OUT017,3022.4656800000002
FDG28,OUT049,3097.76766
FDM14,OUT049,1933.84939
NCH29,OUT049,1831.7489600000001
FDD48,OUT049,2045.4707600000002
FDC17,OUT045,3277.26734
DRH49,OUT027,2981.71872
FDN44,OUT018,2387.2924800000005
FDC29,OUT045,1545.6214100000002
DRK01,OUT019,256.56603
FDD48,OUT017,1783.2787200000002
FDB59,OUT013,3377.0374699999993
FDY45,OUT010,491.72659000000004
FDX60,OUT035,1749.28963
FDT09,OUT010,241.88514
DRB24,OUT018,2379.8022300000002
FDL13,OUT035,3425.3412599999997
FDN16,OUT035,2059.85204
FDK57,OUT013,2501.81008
FDO22,OUT027,2210.0898099999995
FDC57,OUT010,260.06148
FDZ13,OUT027,3003.22406
FDW27,OUT013,2358.1637300000007
FDX10,OUT049,1315.1547399999997
FDY08,OUT018,2225.8359800000003
FDA49,OUT017,1481.6047400000002
FDC32,OUT018,1586.63469
FDO04,OUT035,1101.36636
NCZ54,OUT013,2595.18853
FDY40,OUT045,1114.64907
FDW36,OUT045,1479.7405
FDE11,OUT017,2442.1211099999996
DRE37,OUT045,3139.1471300000003
NCK19,OUT017,2830.08277
FDT19,OUT035,2334.6609900000008
FDE56,OUT045,1187.15469
FDZ57,OUT010,246.01309999999998
FDB35,OUT035,1976.8267800000006
FDF09,OUT010,275.44146
FDO34,OUT046,2449.21188
FDA55,OUT046,2802.1857499999996
NCM18,OUT035,1699.48779
FDJ20,OUT019,305.43575
DRQ35,OUT019,336.16242
FDG02,OUT013,2790.13477
NCU29,OUT018,1562.79905
FDL27,OUT027,3224.1365
NCA54,OUT035,3226.1006100000004
FDJ32,OUT035,1798.9916
FDB21,OUT019,376.87609
FDR46,OUT035,2760.57325
FDZ32,OUT046,2026.1958500000005
DRF36,OUT017,2666.3292599999995
NCU54,OUT017,3071.9679100000003
NCI31,OUT017,1528.21074
DRA59,OUT035,2533.9682199999997
NCC55,OUT045,1884.1474199999998
FDE44,OUT018,993.5400500000002
NCN26,OUT018,1853.78694
FDC11,OUT049,1697.25736
FDV24,OUT035,1787.40668
FDR40,OUT019,222.47706999999997
NCQ17,OUT049,2256.3962
FDC46,OUT045,2981.0196300000002
NCM18,OUT046,1517.6578100000002
FDK16,OUT046,1723.52317
FDI28,OUT017,1059.55412
FDS11,OUT018,2788.1373699999995
DRD13,OUT046,1307.2317200000002
FDL36,OUT035,1953.82339
FDI27,OUT013,1878.78773
FDJ53,OUT019,221.34520999999995
FDS44,OUT045,3306.5625400000004
FDE28,OUT046,3587.23053
FDQ33,OUT018,2594.25641
FDB37,OUT017,3075.23033
FDQ31,OUT045,1882.28318
NCQ05,OUT046,2561.69879
FDE10,OUT013,2082.22292
FDF38,OUT017,1471.9839299999999
FDE50,OUT019,335.03056000000004
DRG37,OUT010,360.36424999999997
NCH06,OUT049,4044.70171
FDY14,OUT045,4146.30279
FDO27,OUT017,2269.41259
FDQ19,OUT049,3847.2587199999994
FDZ26,OUT019,337.6604699999999
FDN51,OUT013,2778.2502400000003
FDK20,OUT035,1955.4546000000005
FDD40,OUT018,1991.8405699999998
DRI25,OUT018,1619.59179
FDH56,OUT017,1944.136
FDI36,OUT027,4187.582390000001
DRH11,OUT018,1664.4667100000001
NCV18,OUT017,2220.24326
DRI01,OUT049,2661.23589
DRE48,OUT049,3208.12401
FDS51,OUT035,1765.2022499999998
FDM38,OUT017,1531.20684
FDB60,OUT027,2971.1324999999997
FDY58,OUT035,3902.2870899999994
FDY22,OUT045,2667.29467
FDF11,OUT027,5592.98632
FDZ51,OUT035,2890.6039900000005
FDQ45,OUT017,2430.9023800000004
FDF17,OUT035,2709.5729699999997
NCF31,OUT027,3763.2347600000003
FDA37,OUT013,1813.33959
FDO51,OUT046,1713.9356500000001
FDF34,OUT013,3093.07377
FDD57,OUT018,1602.0479599999999
FDO37,OUT046,3365.7854500000003
FDR49,OUT049,1703.7156200000002
FDS39,OUT049,1865.27199
FDI48,OUT027,3597.9499099999994
DRM35,OUT049,2383.6638700000003
FDV57,OUT035,2797.65831
FDZ55,OUT013,2590.4280599999997
FDI28,OUT035,1320.0816599999998
FDS21,OUT045,1452.1098000000004
FDT34,OUT013,2549.94742
DRI25,OUT035,1922.8636899999997
FDT47,OUT010,252.30491
DRH39,OUT045,1099.5687000000003
NCD54,OUT045,2378.30418
FDU16,OUT027,3005.3879100000004
NCW29,OUT045,2265.5176600000004
FDV25,OUT027,4250.06772
FDM56,OUT035,2192.64585
FDZ04,OUT027,2567.45796
FDG59,OUT019,126.23567999999997
FDI56,OUT045,1782.31331
FDS33,OUT035,1648.4542200000003
FDC23,OUT049,2675.8834899999997
FDT11,OUT049,2949.7936099999997
FDG17,OUT045,3300.63692
FDZ44,OUT045,1959.84888
FDJ52,OUT013,2626.2481
DRI23,OUT046,2221.5415700000003
DRE15,OUT010,291.95329999999996
NCF07,OUT013,2103.3287800000003
NCR29,OUT049,1580.77565
FDE44,OUT019,292.21961999999996
FDT23,OUT035,1869.0004699999997
NCG06,OUT017,3022.89845
NCU41,OUT010,439.26155
FDH46,OUT017,1701.18558
FDV31,OUT013,2823.8908299999994
NCT41,OUT027,4250.73352
FDE22,OUT027,3919.6311800000003
FDC26,OUT045,1390.62317
DRF51,OUT017,1056.8243399999997
NCY53,OUT019,351.84201
FDY21,OUT017,3095.6371
FDL27,OUT013,1640.0318499999998
FDZ34,OUT049,3242.4792899999998
NCF43,OUT010,296.08126000000004
FDC21,OUT035,1853.42075
FDL26,OUT013,2405.66856
FDT25,OUT010,244.78137
NCR30,OUT046,1708.9754399999997
DRL23,OUT019,282.19933
NCR05,OUT049,2344.91431
NCE19,OUT018,1389.4913099999999
FDY07,OUT035,1643.4274300000002
FDB10,OUT017,4147.5678100000005
FDP57,OUT013,2668.4931100000003
FDU48,OUT019,308.6315900000001
FDH48,OUT035,1641.4966100000001
FDO33,OUT035,2383.83032
NCU29,OUT045,2276.1704600000003
FDW35,OUT046,2008.08609
FDH05,OUT010,332.8999999999999
FDP26,OUT049,2028.8590500000003
DRG27,OUT035,1967.2059699999998
FDQ33,OUT046,2842.7662600000003
FDH20,OUT010,228.26952999999997
FDV14,OUT046,1747.725
DRD01,OUT046,969.0718999999997
NCI17,OUT049,1925.1274100000003
FDF39,OUT010,460.26754
FDX37,OUT046,1908.34925
NCX17,OUT035,3023.9304399999996
FDN03,OUT013,2493.98693
NCS41,OUT010,411.8971699999999
FDH34,OUT045,2933.21519
NCX53,OUT018,1939.27566
FDY31,OUT046,2669.4252300000003
FDD20,OUT017,2246.1095899999996
FDE51,OUT045,1330.3349799999999
FDV27,OUT046,1730.34762
FDF16,OUT035,2369.21601
FDZ02,OUT049,2348.6095
NCK05,OUT045,1487.89655
FDM12,OUT027,4187.5823900000005
NCA05,OUT018,2209.3907200000003
FDX33,OUT045,2529.0413000000003
FDM25,OUT049,2616.52742
FDE41,OUT018,1321.7461600000001
FDW14,OUT045,1347.04656
NCD30,OUT046,1814.9042199999997
FDB23,OUT010,428.30913999999996
FDF45,OUT046,2106.4247499999997
FDW20,OUT017,2281.82976
FDF47,OUT045,2766.0661
NCR05,OUT019,406.53748
DRB01,OUT046,1866.83662
FDE36,OUT013,2153.06404
FDU56,OUT049,2914.77253
FDB23,OUT049,3698.9850600000004
FDN48,OUT049,1837.4082599999997
FDS43,OUT013,3046.3346099999994
NCN05,OUT013,1905.0868300000002
NCL53,OUT049,2343.5494200000003
FDL56,OUT046,1739.56895
FDH17,OUT018,1417.7878100000003
FDP37,OUT046,2109.08795
FDG09,OUT019,346.34916
FDA55,OUT045,3645.1218400000007
FDX31,OUT049,3217.8114
FDJ41,OUT045,3450.30876
DRC24,OUT045,2474.61215
FDQ21,OUT035,2725.8184900000006
NCT54,OUT045,1657.47581
FDH08,OUT049,2626.7474500000003
FDY38,OUT018,1991.8405700000003
DRM11,OUT010,421.25166
FDG32,OUT049,2847.1272500000005
NCH18,OUT046,2864.3048900000003
FDI20,OUT035,2833.9111199999998
FDA33,OUT018,2488.7936900000004
FDN45,OUT013,3101.9289099999996
FDT45,OUT010,460.16767
FDR32,OUT035,2418.08573
FDA48,OUT017,2924.0271500000003
FDN23,OUT017,2474.31254
NCR18,OUT035,1833.18043
FDD45,OUT046,2109.6205900000004
FDI22,OUT018,2778.5498500000003
FDT09,OUT013,2263.22065
DRC24,OUT027,3308.72639
FDT39,OUT046,2226.06901
FDX28,OUT045,1701.41861
FDA50,OUT018,1924.96096
FDT33,OUT027,4350.93642
FDQ60,OUT049,2168.94337
NCM19,OUT018,1882.18331
FDF40,OUT046,2179.0635300000004
NCI30,OUT035,2959.91377
FDK34,OUT049,3709.77102
FDA38,OUT027,4376.6363
FDT02,OUT045,993.1405699999999
FDC11,OUT017,2726.88377
FDD08,OUT046,1901.1253199999999
NCS29,OUT046,3187.38434
DRI03,OUT010,312.89271
FDK48,OUT035,1696.3252400000001
FDM52,OUT049,2407.46622
FDP49,OUT035,1258.362
DRA24,OUT046,2505.7050100000006
NCJ43,OUT049,3121.83633
FDE11,OUT045,2386.72655
FDP01,OUT049,2503.8740599999996
FDQ59,OUT018,1694.96035
FDA43,OUT019,318.71846
FDL14,OUT017,2493.9203499999994
FDV50,OUT010,286.16084
FDT01,OUT027,3618.423260000001
NCC42,OUT035,2422.0472399999994
FDO28,OUT046,2169.34285
FDD32,OUT019,302.07345999999995
FDV45,OUT035,3586.83105
NCW17,OUT019,390.52499
NCJ17,OUT027,2979.82119
NCF18,OUT049,3226.00074
FDP01,OUT045,2624.949789999999
FDH24,OUT045,2270.2781299999997
FDI38,OUT027,3550.51166
FDX03,OUT035,2856.38187
FDY28,OUT046,2591.5266300000003
FDN34,OUT018,2025.1971500000006
FDJ02,OUT045,2567.6577
FDW40,OUT019,311.49453000000005
FDX03,OUT017,1499.78108
FDE17,OUT027,4032.8837599999993
FDT58,OUT046,2503.1083900000003
FDI38,OUT013,1889.84001
FDW22,OUT035,2909.1132300000004
FDS15,OUT027,3489.7241200000003
NCX06,OUT013,2912.9082899999994
DRK47,OUT035,2558.50295
FDC23,OUT027,4565.8566599999995
FDM56,OUT010,275.30830000000003
FDP21,OUT046,2329.16814
FDP58,OUT046,3088.5796199999995
FDA27,OUT019,387.09612
FDK41,OUT019,286.4604499999999
NCH42,OUT046,2556.23923
FDG29,OUT045,928.15849
FDW15,OUT018,2185.8546899999997
FDD28,OUT018,2074.9989899999996
FDQ37,OUT049,3253.69802
FDC23,OUT035,3709.37154
FDV13,OUT035,2527.3102200000003
FDK33,OUT046,2613.2317100000005
FDO33,OUT013,2706.90977
FDN21,OUT017,2731.07831
NCW06,OUT027,4234.221680000001
FDI38,OUT035,2731.47779
FDC21,OUT027,3063.74528
NCS05,OUT046,2553.8756399999997
NCN53,OUT049,1579.77695
FDV40,OUT010,301.0081799999999
FDG60,OUT017,2688.0010500000003
NCY30,OUT027,4531.967439999999
FDM40,OUT045,1872.69566
NCO30,OUT046,2353.3366800000003
FDK10,OUT046,2202.1335000000004
FDM36,OUT045,2342.45085
FDN10,OUT013,2559.6681
FDM46,OUT018,1976.2275599999998
FDX50,OUT049,1976.49388
FDP33,OUT045,3414.688459999999
FDO12,OUT045,2920.1655100000003
FDC28,OUT013,1993.50507
FDO31,OUT045,1819.4316599999997
FDX45,OUT035,2832.27991
FDV21,OUT049,2419.75023
FDH04,OUT049,2527.24364
NCG54,OUT013,2625.2161100000003
FDO13,OUT046,2729.0143300000004
FDA09,OUT027,3969.2665700000007
FDC38,OUT017,2200.26926
NCO42,OUT046,2144.14232
FDL45,OUT049,2269.01311
NCK31,OUT013,1476.4780800000003
FDM39,OUT017,2877.1881200000003
FDC22,OUT010,397.91537
FDF46,OUT046,1823.6261999999995
FDQ37,OUT045,2498.28134
FDH41,OUT010,382.43552
FDQ04,OUT046,1679.3140500000002
NCQ02,OUT027,4421.67767
FDJ57,OUT027,4062.2788300000007
NCE07,OUT049,3044.80327
FDE56,OUT013,1931.6522499999996
FDI20,OUT049,2903.1210299999993
FDK36,OUT018,1654.9790599999997
FDP08,OUT027,4914.502829999999
FDF44,OUT017,2284.1933500000005
NCU53,OUT017,2473.7466099999997
FDF47,OUT035,3740.5975599999997
FDS55,OUT010,311.99388
FDZ52,OUT010,308.39856
FDL04,OUT018,2169.94207
NCM26,OUT035,2412.35985
FDX43,OUT049,1776.78717
FDP52,OUT049,3083.68599
DRK49,OUT045,1390.6564600000002
FDE38,OUT013,2298.9408200000007
DRF13,OUT035,1967.6054500000002
FDK41,OUT010,301.00818
FDJ04,OUT027,2831.6474
FDZ44,OUT018,1775.72189
FDS11,OUT013,2719.1604899999998
FDA55,OUT049,3262.48658
NCW53,OUT046,2698.1545
FDB49,OUT027,3597.9499100000003
FDD23,OUT017,2578.01089
NCV42,OUT045,1768.53125
NCZ29,OUT018,1662.2362799999999
FDQ26,OUT013,1878.7877300000005
FDV08,OUT017,1476.8775600000004
FDC53,OUT049,1840.2379099999998
FDV58,OUT010,470.5874400000001
NCP02,OUT019,305.83523
DRI37,OUT045,1194.57836
FDQ12,OUT049,2191.38083
FDE33,OUT046,2148.13712
FDX27,OUT045,1865.6048899999998
FDM22,OUT017,940.7421099999999
NCH30,OUT019,288.09166
FDC04,OUT017,4307.3265200000005
FDO38,OUT046,1984.9828300000001
FDV52,OUT027,3405.1342300000006
FDB32,OUT013,1812.3408900000002
FDV43,OUT018,1152.89928
FDI24,OUT018,1922.53079
FDR40,OUT017,1212.7214099999999
FDW02,OUT049,2395.0823400000004
FDE44,OUT049,1422.21538
FDL38,OUT046,2327.53693
NCT54,OUT010,262.62481
DRJ39,OUT010,311.46124
FDW55,OUT049,3745.1915799999997
DRF13,OUT019,275.04198
NCW17,OUT049,2233.6258399999997
FDP13,OUT035,2466.08991
FDS08,OUT018,2155.26118
NCP17,OUT035,1955.8207900000002
NCO53,OUT035,3034.6831099999995
FDH19,OUT045,2935.11272
FDJ04,OUT017,1801.9544099999998
FDG10,OUT049,1288.25642
FDA40,OUT010,295.91481000000005
FDI53,OUT045,2738.2356599999994
FDU09,OUT010,215.85236000000003
FDK60,OUT045,1792.83295
FDR43,OUT017,1234.82597
FDW22,OUT017,3066.80796
DRP47,OUT010,503.9440200000001
DRG48,OUT010,299.37697000000003
FDA14,OUT035,1883.14872
FDU49,OUT013,1682.17699
FDK28,OUT045,3634.13614
FDT19,OUT046,2761.5386600000006
NCQ42,OUT045,1916.47201
FDD03,OUT045,3963.5406899999994
NCM53,OUT013,1841.40306
NCX53,OUT045,2233.0932000000003
FDV14,OUT027,4106.85414
NCZ54,OUT017,2981.0529200000005
FDB39,OUT013,1852.2556000000004
DRC24,OUT046,1475.97873
FDY36,OUT013,1936.3794300000002
FDN01,OUT035,3138.81423
DRH25,OUT046,1307.23172
FDV08,OUT046,2057.42187
NCP53,OUT049,2762.9368399999994
FDU52,OUT010,376.60976999999997
NCI42,OUT045,2975.6266499999997
FDZ14,OUT035,2381.43344
FDF11,OUT046,3136.41735
FDQ13,OUT018,1562.4661500000002
FDO32,OUT010,275.44146000000006
DRJ37,OUT018,2525.61243
FDY43,OUT046,2040.4772600000001
NCT41,OUT017,2380.86751
NCV17,OUT045,2024.032
FDM04,OUT027,3043.47167
DRB48,OUT018,983.6529200000001
FDM24,OUT013,2153.06404
FDT37,OUT049,2512.1299800000006
NCO05,OUT010,343.12002999999993
FDL13,OUT046,3210.98695
FDL15,OUT017,2216.88097
FDB11,OUT018,3051.7941699999997
FDL14,OUT019,433.4025099999999
FDY10,OUT019,348.97907
FDJ40,OUT049,2046.4361700000002
NCW18,OUT046,2731.47779
NCY06,OUT013,2105.0598600000003
DRE13,OUT018,1615.5637000000002
FDA26,OUT045,3353.3682799999997
NCE19,OUT010,228.96862000000002
FDE33,OUT035,1864.7393499999998
DRL59,OUT027,2011.51496
FDY07,OUT046,1634.1728099999998
FDF57,OUT018,1966.37372
FDM58,OUT035,1794.5640300000002
FDP26,OUT027,3918.7323499999998
FDY32,OUT046,2724.7199200000005
FDD51,OUT010,284.52962999999994
FDU22,OUT018,2261.28983
FDZ49,OUT018,2513.16197
NCI42,OUT017,2896.23
FDT04,OUT027,2572.45146
NCU41,OUT045,2955.4196199999997
FDS56,OUT045,3822.524250000001
NCN42,OUT017,2588.06447
FDK34,OUT046,2897.8279200000006
FDB03,OUT017,3265.18307
DRJ25,OUT035,1865.8046299999999
FDT25,OUT027,3124.5661099999998
FDN20,OUT013,2121.20551
FDP09,OUT013,3137.31618
FDM20,OUT019,324.21130999999997
NCG55,OUT046,2101.5311200000006
NCP14,OUT045,1642.4953099999998
NCH06,OUT046,2826.4541600000002
FDV52,OUT013,2566.19294
NCL07,OUT035,1380.07024
DRJ11,OUT027,3616.05967
DRO59,OUT013,2301.80376
FDW15,OUT010,421.31823999999995
NCQ30,OUT035,2165.4479199999996
NCN54,OUT019,303.00558
FDY01,OUT027,3326.73628
FDX39,OUT035,3183.82231
FDH53,OUT027,3043.47167
FDA57,OUT035,2188.8175
NCC07,OUT010,326.87451
FDU28,OUT013,2581.9058199999995
FDK36,OUT010,246.74548
FDR36,OUT018,1975.7282099999998
NCQ17,OUT035,2332.6303
FDS28,OUT019,241.25263
FDE08,OUT045,2405.9348799999993
FDU22,OUT046,2087.0499700000005
FDG41,OUT045,1559.07057
FDO31,OUT010,264.75536999999997
FDM21,OUT019,337.62718
FDU40,OUT017,2909.91219
FDV36,OUT018,1664.6331599999999
FDT10,OUT027,1979.0572099999997
FDX38,OUT045,1224.4394900000002
NCU30,OUT027,4092.206539999999
NCV06,OUT049,3633.67008
FDT16,OUT035,3295.8764500000007
NCP41,OUT027,3222.40542
FDZ56,OUT017,3062.11407
FDC22,OUT035,2653.94538
FDU10,OUT035,1406.30276
FDS46,OUT045,2448.9788499999995
FDO08,OUT049,3540.82427
NCV42,OUT018,1944.30245
FDP33,OUT035,3589.1946400000006
FDJ12,OUT046,2718.66114
FDH04,OUT045,1174.8373900000001
NCU54,OUT013,3442.91838
FDO36,OUT010,444.15518000000003
FDT37,OUT027,4209.12102
