user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
41922,1,32.0,R,500.0,0,0,1,0,0,67,0,0,5,1,1,1,1,0,3,na,0,0,0,0,Virgo,0,0,24.0,0.8,1
14033,1,34.0,R,455.0,0,0,26,0,0,51,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,9.0,0.3,0
63650,1,23.0,na,579.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,2.0,0.06999999999999999,0
66919,1,36.0,na,527.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
42852,0,25.0,O,599.0,8,1,88,8,0,182,0,0,5,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Scorpio,0,0,49.0,1.63,0
21563,0,38.0,na,572.0,0,0,0,0,0,210,0,0,23,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,68.0,2.27,0
63231,0,37.0,na,,6,0,14,6,0,31,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,6.0,0.75,1
26601,0,37.0,na,616.0,0,0,0,0,0,60,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,1,37.0,1.23,0
23446,0,26.0,R,557.0,37,1,51,36,0,134,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,46.0,1.53,1
35610,0,28.0,R,609.0,1,0,25,1,0,36,0,0,4,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Gemini,0,0,9.0,0.8199999999999998,0
37283,0,27.0,na,,0,0,8,0,0,11,0,0,0,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,8.0,0.27,0
35553,0,47.0,na,640.0,0,0,0,0,0,6,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,,0.0,1
36172,1,30.0,na,507.0,0,0,57,0,0,187,0,0,2,1,0,0,1,0,3,Bi-Weekly,0,0,0,0,Aries,0,0,42.0,1.4,0
25789,0,34.0,na,548.0,4,0,41,4,0,143,0,0,15,1,1,1,1,0,2,Weekly,0,0,0,0,Cancer,0,0,29.0,0.97,0
14817,0,27.0,na,514.0,0,0,29,0,0,45,0,0,5,1,0,0,0,1,0,na,0,0,0,0,Pisces,0,0,24.0,0.8,1
33810,1,19.0,R,519.0,3,0,31,3,0,39,0,0,15,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,8.0,0.27,1
36477,1,22.0,R,452.0,7,0,14,6,0,25,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,7.0,0.23,1
24755,0,26.0,R,,4,0,80,4,0,209,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,52.0,1.73,1
43709,1,23.0,na,554.0,0,0,31,0,0,246,0,0,9,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,65.0,2.17,1
4299,0,25.0,R,585.0,21,4,48,21,0,108,0,0,5,1,0,0,0,1,3,na,0,0,0,0,Aries,0,0,26.0,0.87,1
5235,0,30.0,R,607.0,14,1,96,14,0,200,0,0,18,1,1,1,0,1,0,na,0,0,0,0,na,0,0,59.0,1.97,1
54365,1,37.0,na,565.0,0,0,21,0,0,58,0,0,3,1,1,1,1,0,0,na,0,0,0,0,Gemini,0,0,14.0,0.47,0
47427,0,23.0,na,587.0,0,0,29,0,0,46,0,0,9,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,16.0,0.8,0
50083,0,23.0,na,487.0,1,0,9,1,0,13,0,0,3,1,0,0,1,0,0,na,0,0,0,0,Aquarius,0,0,4.0,0.14,0
16379,0,24.0,na,456.0,0,0,0,0,0,134,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,46.0,1.53,0
9461,0,22.0,R,567.0,11,0,135,11,0,266,0,0,25,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,62.0,2.07,1
22260,1,26.0,na,516.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,6.0,0.2,0
59137,0,31.0,na,597.0,0,0,6,0,0,12,0,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,4.0,0.5700000000000001,0
14449,1,20.0,O,646.0,0,0,0,0,0,123,0,0,18,1,0,0,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,34.0,1.13,0
49392,1,20.0,na,522.0,0,0,9,0,0,15,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,4.0,0.13,0
58706,1,34.0,na,,0,0,1,0,0,10,0,0,1,1,0,0,1,0,0,Weekly,0,0,0,0,Libra,0,0,9.0,0.3,0
59097,0,44.0,na,,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Virgo,0,0,2.0,0.29,0
20663,0,21.0,R,640.0,14,2,111,14,0,163,0,0,39,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,50.0,1.67,1
24862,0,37.0,na,,0,0,51,0,0,79,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,18.0,0.6,1
53576,0,25.0,na,,0,0,20,0,0,41,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,14.0,0.93,0
30734,0,28.0,R,,4,0,7,4,0,62,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,12.0,1.0,0
54609,1,29.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,1
16934,1,28.0,na,574.0,1,0,58,1,0,175,0,0,8,1,0,0,1,0,0,na,0,0,0,0,Pisces,0,0,55.0,1.83,1
42986,0,27.0,na,528.0,0,0,61,0,0,265,0,0,4,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,62.0,2.07,0
20437,0,39.0,na,533.0,22,0,107,22,0,193,0,0,44,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,42.0,1.4,1
65464,0,30.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,Leo,0,0,,0.0,0
45811,0,22.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,,0.0,0
16015,1,52.0,O,480.0,41,0,90,38,0,247,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,64.0,2.13,1
14762,1,26.0,R,539.0,5,0,11,5,0,15,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,9.0,0.3,0
11945,0,19.0,R,531.0,0,0,48,0,0,102,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,27.0,0.9,0
49251,0,34.0,R,613.0,0,0,81,0,0,169,0,0,0,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,na,0,0,41.0,1.37,0
51418,0,25.0,R,545.0,0,0,35,0,0,80,0,0,1,1,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,7.0,0.23,1
17017,0,32.0,R,502.0,0,0,0,0,0,54,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,1,0,33.0,1.1,1
25379,1,25.0,na,659.0,0,0,31,0,0,62,0,0,11,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,16.0,0.53,1
38411,0,39.0,na,,0,0,32,0,0,280,0,0,15,1,0,0,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,67.0,2.23,0
59746,0,23.0,na,485.0,0,0,9,0,0,31,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,7.0,0.78,1
52824,0,25.0,R,552.0,0,0,29,0,0,54,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,35.0,1.17,1
2005,0,37.0,R,491.0,44,0,53,43,0,234,0,0,39,1,1,1,1,0,3,na,0,0,0,0,Pisces,0,0,45.0,1.5,1
56085,0,24.0,O,575.0,14,3,35,14,0,114,0,0,7,1,1,1,1,0,0,Semi-Monthly,0,1,0,0,Cancer,0,0,21.0,0.91,1
49874,1,33.0,R,600.0,1,0,60,1,0,100,0,0,8,1,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,25.0,0.83,0
33186,1,27.0,na,,0,0,0,0,0,169,0,0,2,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,64.0,2.13,0
13970,0,24.0,R,559.0,0,0,0,0,0,152,0,0,9,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Leo,0,0,55.0,1.83,0
16390,1,54.0,na,532.0,0,0,0,0,0,235,0,0,43,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,51.0,1.7,0
61049,1,49.0,R,553.0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.0,1.0,0
9000,0,42.0,O,,0,0,63,0,0,222,0,0,2,1,0,0,0,1,0,na,0,0,0,0,Cancer,0,0,67.0,2.23,0
32422,0,56.0,na,480.0,0,0,0,0,1,175,0,0,21,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,47.0,1.5699999999999998,1
8989,0,31.0,R,530.0,10,0,100,10,0,165,0,0,20,1,1,1,1,0,0,na,0,0,0,0,Leo,0,0,31.0,1.03,0
42430,1,18.0,na,557.0,0,0,0,0,0,21,0,0,1,1,0,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,11.0,0.37,0
49270,0,38.0,R,520.0,5,2,32,3,0,68,0,0,10,1,1,1,1,1,3,na,0,0,0,0,Virgo,0,0,13.0,0.87,0
18762,0,27.0,na,549.0,1,1,23,1,0,55,0,0,7,1,0,0,1,0,0,na,0,0,0,0,Pisces,0,0,24.0,0.8,1
42844,0,35.0,R,523.0,0,0,59,0,0,107,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,28.0,0.93,1
55020,1,37.0,na,486.0,0,0,0,0,0,53,0,0,2,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,26.0,0.87,1
924,0,32.0,na,539.0,0,0,53,0,0,126,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,31.0,1.03,0
33397,0,26.0,R,567.0,0,0,2,0,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.0,0.03,0
61452,1,45.0,na,,0,0,0,0,0,10,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Sagittarius,0,0,6.0,0.55,0
18996,0,23.0,R,649.0,41,0,27,40,0,234,0,0,18,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,60.0,2.0,1
3892,0,24.0,R,,18,1,28,18,0,87,0,0,20,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,24.0,0.89,1
59685,1,33.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
2402,0,29.0,O,564.0,0,0,0,0,0,183,0,0,8,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,52.0,1.73,1
18835,0,46.0,na,,0,0,33,0,0,21,0,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,5.0,1.0,0
68036,0,22.0,R,,1,0,9,1,0,4,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,1.0,0.5,0
35801,0,40.0,O,,0,0,0,0,0,46,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Taurus,0,0,33.0,1.1,0
13259,0,25.0,na,573.0,1,0,96,1,0,234,0,0,8,1,0,0,0,1,0,na,0,0,0,0,Aquarius,0,0,48.0,1.6,0
16793,0,27.0,R,599.0,0,0,18,0,0,29,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,22.0,0.73,0
33375,0,37.0,na,576.0,0,0,54,0,0,116,0,0,9,1,0,0,0,1,0,na,0,0,0,0,Leo,0,0,23.0,0.79,0
12358,1,39.0,R,501.0,1,0,31,1,0,86,0,0,9,1,1,1,1,0,0,na,0,0,0,0,Aries,0,0,10.0,0.33,0
44217,1,26.0,na,570.0,3,0,0,3,0,95,0,0,21,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,23.0,0.77,1
9255,1,57.0,na,557.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,1.0,0.03,0
43403,0,47.0,O,586.0,0,0,25,0,0,64,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,18.0,0.72,0
41981,1,22.0,na,542.0,0,0,5,0,0,15,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,2.0,0.33,0
60615,0,45.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,12.0,0.4,0
48970,0,20.0,R,656.0,0,0,4,0,0,2,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.0,0.33,0
49359,1,35.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.0,0.03,0
40113,1,30.0,R,,0,0,0,0,0,48,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,17.0,0.5700000000000001,1
61688,0,38.0,na,,0,0,19,0,0,22,0,0,3,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,5.0,0.83,0
31445,1,27.0,na,553.0,1,1,63,1,0,75,0,0,6,1,0,0,1,0,0,Weekly,0,0,0,0,Cancer,0,0,17.0,0.5700000000000001,1
2786,0,19.0,R,537.0,6,0,97,6,0,233,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,61.0,2.03,0
50459,0,22.0,na,484.0,2,0,11,2,0,24,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,8.0,0.27,0
13198,0,37.0,R,644.0,0,0,0,0,0,241,0,0,18,1,1,1,1,0,0,Monthly,0,0,0,0,na,1,0,68.0,2.27,0
65288,1,23.0,na,,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,2.0,0.0,0
47813,0,28.0,R,716.0,12,1,91,12,0,186,0,0,15,1,1,1,0,1,4,Semi-Monthly,0,0,0,0,Gemini,0,0,37.0,1.23,0
37757,0,51.0,na,,0,0,20,0,0,37,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,1,8.0,0.8,0
66732,1,31.0,na,465.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,,0.0,0
60381,0,22.0,na,,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
42288,0,22.0,R,493.0,0,0,45,0,0,57,0,0,2,1,0,0,1,0,0,na,0,0,0,0,Pisces,0,0,35.0,1.17,1
62408,1,49.0,na,598.0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,2.0,0.06999999999999999,0
63077,0,56.0,R,521.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
33337,1,27.0,R,553.0,0,0,0,0,0,121,0,0,14,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,43.0,1.4300000000000002,0
52838,1,34.0,na,,2,1,8,2,0,16,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,8.0,0.27,1
4337,0,24.0,na,500.0,0,0,80,0,0,183,0,0,2,1,0,0,1,1,2,Weekly,0,0,0,0,Aries,0,0,42.0,1.4,0
4081,1,24.0,R,,0,0,0,0,1,92,0,0,15,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,24.0,0.8,0
24687,0,21.0,na,656.0,3,0,16,3,0,38,0,0,8,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,14.0,0.47,0
38801,1,56.0,O,561.0,1,2,16,1,0,15,0,0,6,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,0,0,6.0,0.2,1
13714,0,26.0,na,552.0,0,0,56,0,0,88,0,0,7,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,36.0,1.2,0
4226,0,24.0,R,452.0,1,0,138,1,0,246,0,0,33,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,56.0,1.87,1
65190,1,58.0,na,,3,2,13,3,0,10,0,0,4,1,0,0,1,0,0,na,0,0,0,0,Cancer,0,0,5.0,0.16999999999999998,1
50630,1,25.0,na,,0,0,4,0,0,5,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,7.0,0.23,1
4258,0,36.0,R,584.0,0,0,0,0,0,185,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,66.0,2.2,1
48998,1,26.0,R,500.0,1,0,18,1,0,115,0,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,44.0,1.47,1
36159,1,28.0,R,,0,0,0,0,0,37,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,18.0,0.6,0
16965,1,27.0,R,528.0,0,0,0,0,2,64,0,0,9,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,40.0,1.33,0
46330,0,20.0,na,511.0,0,0,26,0,0,40,0,0,2,1,1,1,0,1,2,Bi-Weekly,0,1,0,0,Gemini,1,0,16.0,0.53,0
14641,1,41.0,O,606.0,18,1,6,18,0,179,0,0,16,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,56.0,1.87,1
40322,0,41.0,na,,8,8,132,8,0,276,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,63.0,2.1,1
35299,0,27.0,na,,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,1.0,0.5,1
55920,1,45.0,na,,0,0,0,0,0,13,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,14.0,0.47,0
44229,0,33.0,O,647.0,7,0,80,7,0,128,0,0,6,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,36.0,1.2,0
40861,1,23.0,na,482.0,0,0,0,0,1,124,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,52.0,1.73,0
24336,0,34.0,R,550.0,3,0,90,3,0,244,0,0,19,1,0,0,1,0,2,Weekly,0,0,0,0,Aries,1,0,45.0,1.5,0
55362,1,28.0,R,613.0,0,0,0,0,0,96,0,0,4,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,42.0,1.4,0
8626,0,24.0,O,736.0,45,2,53,45,0,190,0,0,20,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,52.0,1.73,1
2897,0,30.0,R,562.0,0,0,38,0,0,261,0,0,29,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Taurus,1,0,51.0,1.7,1
21884,0,24.0,R,564.0,7,4,101,7,0,207,0,0,13,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,1,0,54.0,1.8,0
47761,1,26.0,na,418.0,7,0,9,7,0,21,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,1,0,10.0,0.33,0
58572,1,45.0,O,565.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,4.0,0.13,0
30683,0,38.0,R,567.0,0,0,0,0,0,165,0,0,12,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,75.0,2.5,1
30825,1,24.0,na,,0,0,0,0,0,8,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,10.0,0.33,0
22050,0,37.0,O,,0,0,21,0,0,201,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,54.0,1.8,0
10206,0,19.0,na,488.0,1,1,17,1,0,52,0,0,8,1,0,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,11.0,0.85,0
38645,1,51.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,,0.0,0
41883,1,35.0,na,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Aries,0,0,,0.0,0
27773,1,29.0,na,,0,0,0,0,0,97,0,0,1,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,26.0,0.87,0
11227,0,39.0,R,640.0,0,0,0,0,0,239,3,1,26,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,76.0,2.53,0
22118,0,43.0,R,511.0,0,0,47,0,0,185,0,0,5,1,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,46.0,1.53,0
65255,1,29.0,na,496.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
15835,0,45.0,na,509.0,1,0,60,1,0,70,0,0,13,1,0,0,1,0,2,Weekly,0,0,0,0,Sagittarius,0,0,34.0,1.13,1
28037,1,35.0,R,570.0,13,0,32,13,0,114,0,0,19,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,30.0,1.0,1
44266,1,21.0,R,556.0,0,0,0,0,0,29,0,0,3,1,1,1,0,1,4,Bi-Weekly,0,0,0,0,na,0,0,16.0,0.53,0
62667,0,24.0,na,518.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
19472,1,24.0,R,522.0,0,0,86,0,0,181,0,0,16,1,1,1,0,1,4,Monthly,0,0,0,0,Sagittarius,0,0,57.0,1.9,1
3836,0,27.0,na,516.0,0,0,17,0,0,35,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,12.0,0.4,0
50623,0,26.0,na,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
48061,1,48.0,na,506.0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,4.0,0.13,0
34866,0,29.0,O,524.0,6,0,128,6,0,229,0,0,12,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,1,0,60.0,2.0,0
36838,0,33.0,O,652.0,2,0,164,2,0,258,0,0,29,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,55.0,1.83,0
62273,1,41.0,na,425.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,,0.0,0
39189,1,42.0,na,598.0,0,0,0,0,0,206,0,0,26,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,55.0,1.83,1
6227,0,35.0,R,587.0,0,0,0,0,0,192,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,67.0,2.23,1
29516,0,30.0,R,490.0,34,2,308,33,0,298,0,0,81,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,67.0,2.23,1
19842,0,27.0,R,464.0,1,0,30,1,0,45,0,0,13,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,11.0,0.37,0
51427,0,32.0,R,508.0,1,1,6,1,0,1,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,1,0,3.0,0.1,0
32827,0,38.0,na,566.0,0,0,36,0,0,102,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,27.0,0.9,0
40743,0,36.0,na,648.0,0,0,236,0,0,272,0,0,24,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,66.0,2.2,0
14932,0,24.0,R,,60,1,76,53,0,274,0,0,29,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,62.0,2.07,0
7368,1,48.0,R,467.0,0,0,0,0,1,119,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,27.0,0.9,0
40777,1,30.0,R,505.0,0,0,0,0,4,44,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,1,37.0,1.23,0
2092,0,52.0,R,597.0,41,0,38,41,0,270,0,0,40,1,1,1,1,0,2,Bi-Weekly,0,0,1,0,Pisces,0,0,65.0,2.17,0
2479,0,21.0,R,529.0,0,0,0,0,1,195,0,0,18,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,62.0,2.07,0
46654,1,27.0,R,532.0,5,0,32,5,0,157,0,0,50,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,45.0,1.5,0
64324,0,50.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
52517,0,61.0,na,540.0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Aries,0,0,3.0,0.1,0
53419,0,31.0,na,485.0,12,8,93,11,0,168,0,0,21,1,1,1,1,0,2,Weekly,0,0,0,0,Libra,0,0,47.0,1.5699999999999998,1
65305,0,26.0,na,569.0,0,0,15,0,0,23,0,0,4,1,0,0,1,0,0,na,0,0,0,0,Virgo,0,0,7.0,0.78,0
64205,0,34.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0
13664,1,21.0,R,520.0,6,0,40,6,0,63,0,0,12,1,1,1,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,13.0,0.43,1
12049,1,26.0,R,779.0,31,5,73,30,0,254,0,0,20,1,0,0,0,1,2,na,0,0,0,0,Libra,0,0,46.0,1.53,0
19238,1,47.0,O,654.0,8,0,55,8,0,177,0,0,11,1,1,1,1,0,0,Monthly,0,0,0,0,na,1,0,50.0,1.67,0
5463,0,46.0,R,560.0,56,5,68,56,0,256,0,0,106,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,66.0,2.2,1
66946,0,28.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,,0.0,0
59483,0,31.0,na,,0,0,6,0,0,10,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,3.0,0.6,0
57986,0,29.0,R,569.0,3,0,79,3,0,61,0,0,9,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,14.0,1.0,1
11974,1,35.0,na,585.0,0,0,0,0,0,12,0,0,1,1,1,1,0,1,2,Weekly,0,0,0,0,Cancer,0,0,7.0,0.23,0
